"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Aug 24 12:04:19 GMT 2025","Sun Aug 24 12:04:20 GMT 2025","918","API Suite","E2E API Tests","tests.E2ETest","tests.E2ETest","testResgisterLoginThenRetrieveUserList","testResgisterLoginThenRetrieveUserList","Test case: Register user, login with that user and retrieve infor"
"failed","Sun Aug 24 12:04:23 GMT 2025","Sun Aug 24 12:04:24 GMT 2025","199","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfoWithMissingAPIKey","testUpdateUserInfoWithMissingAPIKey","Test case: Update user infor with missing api key"
"passed","Sun Aug 24 12:04:21 GMT 2025","Sun Aug 24 12:04:22 GMT 2025","321","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterUserSuccess","testRegisterUserSuccess","Test case: Register User - Success"
"passed","Sun Aug 24 12:04:20 GMT 2025","Sun Aug 24 12:04:21 GMT 2025","341","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginSuccess","testLoginSuccess","Test case: Login - Success"
"passed","Sun Aug 24 12:04:23 GMT 2025","Sun Aug 24 12:04:23 GMT 2025","206","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfo","testUpdateUserInfo","Test case: Updated user infor"
"passed","Sun Aug 24 12:04:22 GMT 2025","Sun Aug 24 12:04:22 GMT 2025","360","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterWithUserNotDefined","testRegisterWithUserNotDefined","Test case: Register User with a user not defined"
"passed","Sun Aug 24 12:04:22 GMT 2025","Sun Aug 24 12:04:22 GMT 2025","65","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveUserList","testRetrieveUserList","Test case: Retrieve a list of users"
"failed","Sun Aug 24 12:04:24 GMT 2025","Sun Aug 24 12:04:25 GMT 2025","327","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUserWithoutUserID","testDeleteUserWithoutUserID","Test case: Delete user - missing user id"
"passed","Sun Aug 24 12:04:22 GMT 2025","Sun Aug 24 12:04:22 GMT 2025","322","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterWithMissingPassword","testRegisterWithMissingPassword","Test case: Register User with missing password"
"passed","Sun Aug 24 12:04:22 GMT 2025","Sun Aug 24 12:04:23 GMT 2025","319","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveWithGivenUser","testRetrieveWithGivenUser","Test case: Retrieve user data"
"passed","Sun Aug 24 12:04:21 GMT 2025","Sun Aug 24 12:04:21 GMT 2025","340","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginWithMissingPassword","testLoginWithMissingPassword","Test case: Login with missing providing password"
"passed","Sun Aug 24 12:04:24 GMT 2025","Sun Aug 24 12:04:24 GMT 2025","324","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUser","testDeleteUser","Test case: Delete user"
"passed","Sun Aug 24 12:04:23 GMT 2025","Sun Aug 24 12:04:23 GMT 2025","335","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveWithInvalidUserID","testRetrieveWithInvalidUserID","Test case: Retrieve user with providing invalid user id"
"failed","Sun Aug 24 12:04:23 GMT 2025","Sun Aug 24 12:04:23 GMT 2025","190","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfoAndExpectIncorrectValue","testUpdateUserInfoAndExpectIncorrectValue","Test case: Update infor and expect invalid status code"
"failed","Sun Aug 24 12:04:24 GMT 2025","Sun Aug 24 12:04:24 GMT 2025","329","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUserAndExpectInvalidStatusCode","testDeleteUserAndExpectInvalidStatusCode","Test case: Delete user and expected invalid code"
"passed","Sun Aug 24 12:04:14 GMT 2025","Sun Aug 24 12:04:19 GMT 2025","4941","API Suite","E2E API Tests","tests.E2ETest","tests.E2ETest","testCRUD","testCRUD","Test case: Login, Create, Update & Delete User"
"passed","Sun Aug 24 12:04:21 GMT 2025","Sun Aug 24 12:04:21 GMT 2025","333","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginWithInvalidEmail","testLoginWithInvalidEmail","Test case: Login with invalid email"
